4033,CA-2017-126543,09-01-2017,13-01-2017,Second Class,MF-17665,Maureen Fritzler,Corporate,United States,Toledo,Ohio,43615,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.168,2017,,,,,,
4034,CA-2017-116547,10-01-2017,17-01-2017,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,79.92,2017,,,,,,
4035,CA-2017-116547,10-01-2017,17-01-2017,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,69.98,2017,,,,,,
4036,CA-2017-163937,10-01-2017,13-01-2017,Second Class,JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",24.85,2017,,,,,,
4037,CA-2017-126529,11-01-2017,13-01-2017,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,2017,,,,,,
4038,CA-2017-126529,11-01-2017,13-01-2017,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,63.312,2017,,,,,,
4039,CA-2017-126529,11-01-2017,13-01-2017,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,15.588,2017,,,,,,
4040,CA-2017-141887,11-01-2017,15-01-2017,Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,54.992,2017,,,,,,
4041,CA-2017-133368,14-01-2017,20-01-2017,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,89.568,2017,,,,,,
4042,CA-2017-133368,14-01-2017,20-01-2017,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,2017,,,,,,
4043,CA-2017-152072,15-01-2017,19-01-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,52.34,2017,,,,,,
4044,CA-2017-152072,15-01-2017,19-01-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,4.66,2017,,,,,,
4045,CA-2017-152072,15-01-2017,19-01-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,2017,,,,,,
4046,CA-2017-140746,15-01-2017,15-01-2017,Same Day,RC-19825,Roy Collins,Consumer,United States,Fairfield,Connecticut,6824,East,FUR-TA-10002903,Furniture,Tables,"\Bevis Round Bullnose 29\""\"" High Table Top\""""",181.797,2017,,,,,,
4047,CA-2017-137848,15-01-2017,21-01-2017,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",16.52,2017,,,,,,
4048,CA-2017-137848,15-01-2017,21-01-2017,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,60.12,2017,,,,,,
4049,CA-2017-137848,15-01-2017,21-01-2017,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002225,Office Supplies,Binders,\Square Ring Data Binders, Rigid 75 Pt. Covers," 11\""\"" x 14-7/8\""\""\""""",49.536,2017,,,,
4050,CA-2017-166912,15-01-2017,17-01-2017,First Class,BE-11335,Bill Eplett,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2017,,,,,,
4051,CA-2017-121755,16-01-2017,20-01-2017,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.648,2017,,,,,,
4052,CA-2017-121755,16-01-2017,20-01-2017,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,2017,,,,,,
4053,CA-2017-116736,17-01-2017,21-01-2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,FUR-FU-10004017,Furniture,Furnishings,\Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer," 39\""\"" x 49\""\""\""""",322.59,2017,,,,
4054,CA-2017-116736,17-01-2017,21-01-2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,2017,,,,,,
4055,CA-2017-116736,17-01-2017,21-01-2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,2017,,,,,,
4056,CA-2017-106558,17-01-2017,21-01-2017,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Columbus,Georgia,31907,South,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316,2017,,,,,,
4057,US-2017-167339,21-01-2017,23-01-2017,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,153.568,2017,,,,,,
4058,US-2017-167339,21-01-2017,23-01-2017,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488,2017,,,,,,
4059,CA-2017-111010,22-01-2017,28-01-2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,2017,,,,,,
4060,US-2017-135923,22-01-2017,28-01-2017,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,14.272,2017,,,,,,
4061,US-2017-135923,22-01-2017,28-01-2017,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",451.136,2017,,,,,,
4062,US-2017-135923,22-01-2017,28-01-2017,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.864,2017,,,,,,
4063,CA-2017-138079,22-01-2017,28-01-2017,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14\"",Brown\""""",2017,,,,,,,
4064,CA-2017-146318,22-01-2017,27-01-2017,Standard Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2017,,,,,,
4065,CA-2017-125850,22-01-2017,28-01-2017,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,2017,,,,,,
4066,CA-2017-125850,22-01-2017,28-01-2017,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,20.65,2017,,,,,,
4067,CA-2017-148208,22-01-2017,27-01-2017,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,44105,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376,2017,,,,,,
4068,CA-2017-148208,22-01-2017,27-01-2017,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,44105,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",55.176,2017,,,,,,
4069,US-2017-155180,22-01-2017,29-01-2017,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.336,2017,,,,,,
4070,CA-2017-113656,23-01-2017,29-01-2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,2017,,,,,,
4071,US-2017-165505,23-01-2017,27-01-2017,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2017,,,,,,
4072,US-2017-165505,23-01-2017,27-01-2017,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,,East,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,8.04,2017,,,,,,
4073,US-2017-165505,23-01-2017,27-01-2017,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,1564.29,2017,,,,,,
4074,CA-2017-109407,24-01-2017,26-01-2017,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Gulfport,Mississippi,39503,South,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,31.36,2017,,,,,,
4075,CA-2017-153346,25-01-2017,27-01-2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Plainfield,New Jersey,7060,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,2017,,,,,,
4076,CA-2017-153346,25-01-2017,27-01-2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Plainfield,New Jersey,7060,East,OFF-PA-10000007,Office Supplies,Paper,\Telephone Message Books with Fax/Mobile Section," 4 1/4\""\"" x 6\""\""\""""",18,2017,,,,,
4077,CA-2017-168046,25-01-2017,28-01-2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.12,2017,,,,,,
4078,CA-2017-168046,25-01-2017,28-01-2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,313.722,2017,,,,,,
4079,CA-2017-168046,25-01-2017,28-01-2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,2017,,,,,,
4080,CA-2017-168046,25-01-2017,28-01-2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",428.68,2017,,,,,,
4081,CA-2017-146437,28-01-2017,01-02-2017,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2017,,,,,,
4082,CA-2017-164483,30-01-2017,03-02-2017,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2017,,,,,,
4083,CA-2017-153661,30-01-2017,31-01-2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,2017,,,,,,
4084,CA-2017-153661,30-01-2017,31-01-2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,50.784,2017,,,,,,
4085,CA-2017-153661,30-01-2017,31-01-2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,26.01,2017,,,,,,
4086,US-2017-166660,30-01-2017,01-02-2017,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,2017,,,,,,
4087,US-2017-166660,30-01-2017,01-02-2017,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,2017,,,,,,
4088,CA-2017-114944,30-01-2017,04-02-2017,Standard Class,HE-14800,Harold Engle,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,156.512,2017,,,,,,
4089,CA-2017-168032,30-01-2017,03-02-2017,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1439.968,2017,,,,,,
4090,CA-2017-168032,30-01-2017,03-02-2017,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,1.728,2017,,,,,,
4091,CA-2017-168032,30-01-2017,03-02-2017,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,626.1,2017,,,,,,
4092,CA-2017-129238,31-01-2017,04-02-2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,109.592,2017,,,,,,
4093,CA-2017-129238,31-01-2017,04-02-2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,56.7,2017,,,,,,
4094,CA-2017-147970,31-01-2017,02-02-2017,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,2017,,,,,,
4095,CA-2017-158043,31-01-2017,04-02-2017,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Atlantic City,New Jersey,8401,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36,2017,,,,,,
4096,CA-2017-159891,31-01-2017,06-02-2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,2017,,,,,,
4097,CA-2017-159891,31-01-2017,06-02-2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",125.36,2017,,,,,,
4098,US-2017-140809,01-02-2017,03-02-2017,First Class,CK-12760,Cyma Kinney,Corporate,United States,Arlington,Virginia,22204,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,2017,,,,,,
4099,CA-2017-154067,01-02-2017,07-02-2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,2017,,,,,,
4100,CA-2017-147431,02-02-2017,07-02-2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,New York City,New York,10011,East,OFF-ST-10003994,Office Supplies,Storage,"\Belkin 19\""\"" Center-Weighted Shelf""","Gray\"",2017
4101,CA-2017-158841,2017-02-02,2017-02-04,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204,South,TEC-MA-10001127,Technology,Machines,\""HP Designjet T520 Inkjet Large Format Printer - 24\""\"" Color\""""",8749.95,2017,,,,,
4102,CA-2017-158841,02-02-2017,04-02-2017,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,36.4,2017,,,,,,
4103,CA-2017-158841,02-02-2017,04-02-2017,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69,2017,,,,,,
4104,CA-2017-144645,02-02-2017,08-02-2017,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,2017,,,,,,
4105,CA-2017-118514,03-02-2017,10-02-2017,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Richmond,Kentucky,40475,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,2017,,,,,,
4106,CA-2017-117912,04-02-2017,08-02-2017,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2017,,,,,,
4107,CA-2017-150077,04-02-2017,10-02-2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,20852,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2017,,,,,,
4108,CA-2017-101189,04-02-2017,09-02-2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93.02,2017,,,,,,
4109,US-2017-108504,05-02-2017,05-02-2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-ST-10002344,Office Supplies,Storage,"\Carina 42\""\""Hx23 3/4\""\""W Media Storage Unit\""""",80.98,2017,,,,,,
4110,US-2017-108504,05-02-2017,05-02-2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84,2017,,,,,,
4111,US-2017-108504,05-02-2017,05-02-2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,9.45,2017,,,,,,
4112,US-2017-108504,05-02-2017,05-02-2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84,2017,,,,,,
4113,US-2017-108504,05-02-2017,05-02-2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,2017,,,,,,
4114,US-2017-108504,05-02-2017,05-02-2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2017,,,,,,
4115,US-2017-108504,05-02-2017,05-02-2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,2017,,,,,,
4116,US-2017-108504,05-02-2017,05-02-2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,484.83,2017,,,,,,
4117,US-2017-108504,05-02-2017,05-02-2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,2017,,,,,,
4118,US-2017-108504,05-02-2017,05-02-2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-ST-10004804,Office Supplies,Storage,"\Belkin 19\""\"" Vented Equipment Shelf""","Black\"",2017
4119,US-2017-108504,2017-02-05,2017-02-05,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,342.37,2017
4120,CA-2017-100993,2017-02-05,2017-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,14.73,2017
4121,CA-2017-100993,2017-02-05,2017-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004340,Office Supplies,Storage,Fellowes Mobile File Cart"," Black""",186.54,2017,,,,
4122,CA-2017-100993,05-02-2017,10-02-2017,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.728,2017,,,,,,
